payment_id,order_id,payment_method,payment_status,transaction_id
6933,6933,Cash on Delivery,Paid,ef6349ce-e96
6934,6934,Credit Card,Paid,e32ccf2f-ed4
6935,6935,Debit Card,Paid,754b0dee-4c0
6936,6936,UPI,Paid,0aff238e-8b7
6937,6937,Credit Card,Paid,7b6351f3-29a
6938,6938,Net Banking,Pending,45fbc4d0-20f
6939,6939,Cash on Delivery,Paid,7c9d2ea3-326
6940,6940,UPI,Paid,d0943b19-ee1
6941,6941,Cash on Delivery,Paid,8ab69b85-08a
6942,6942,Net Banking,Paid,2358b3cd-ab3
6943,6943,Cash on Delivery,Pending,eb180ffa-58d
6944,6944,Debit Card,Paid,b17701ce-439
6945,6945,UPI,Paid,7478c4dc-e00
6946,6946,Net Banking,Paid,1a02c982-3db
6947,6947,Debit Card,Paid,1ff8e487-584
6948,6948,UPI,Paid,9a10e613-8fa
6949,6949,UPI,Paid,63d0f2d2-8a6
6950,6950,Net Banking,Paid,7fbee5f4-bd4
6951,6951,Credit Card,Paid,37b3f1ba-0bb
6952,6952,Credit Card,Paid,ece6a669-51d
6953,6953,UPI,Paid,9f0a016f-b58
6954,6954,UPI,Paid,6309e78f-73a
6955,6955,UPI,Paid,755f7550-87f
6956,6956,Debit Card,Pending,2f8f3738-4ba
6957,6957,Net Banking,Paid,aca8f376-b2b
6958,6958,Credit Card,Paid,b6595170-cb7
6959,6959,Credit Card,Paid,3af99831-a3d
6960,6960,Credit Card,Paid,e3c9827e-20e
6961,6961,UPI,Paid,29607162-e73
6962,6962,Net Banking,Paid,4bb0d81c-1dc
6963,6963,Debit Card,Pending,8bab2365-81e
6964,6964,Credit Card,Paid,55e35ab3-e0d
6965,6965,Credit Card,Paid,104598ce-753
6966,6966,Debit Card,Paid,a9ca3da9-bcc
6967,6967,Cash on Delivery,Paid,ed6d4ce8-a41
6968,6968,Net Banking,Paid,75ab1d48-a55
6969,6969,UPI,Pending,342ac4ca-e53
6970,6970,Credit Card,Paid,d04f9bfa-d66
6971,6971,UPI,Paid,ccb4cc37-44c
6972,6972,Cash on Delivery,Paid,b7eec9fc-df1
6973,6973,UPI,Paid,37ddc5fc-f83
6974,6974,Cash on Delivery,Paid,a3ab5da3-e62
6975,6975,Net Banking,Paid,2680e3c0-683
6976,6976,Credit Card,Pending,b537f64d-293
6977,6977,Debit Card,Paid,6c918bd1-112
6978,6978,Net Banking,Paid,876575c0-d4a
6979,6979,Cash on Delivery,Paid,3a9c8690-cd8
6980,6980,Cash on Delivery,Pending,c8922a6a-b00
6981,6981,Cash on Delivery,Paid,aae18df1-1c2
6982,6982,Debit Card,Paid,683d2bd1-f1a
6983,6983,UPI,Paid,7c3c3a8c-9e1
6984,6984,Net Banking,Paid,3d8ebfe2-968
6985,6985,Credit Card,Paid,50d8d68d-1ca
6986,6986,UPI,Paid,e75251df-7f9
6987,6987,UPI,Paid,f4c2710d-725
6988,6988,UPI,Paid,9a21ebc9-9d1
6989,6989,Net Banking,Paid,40a3df91-737
6990,6990,UPI,Pending,0a033ecf-a0a
6991,6991,UPI,Pending,95bf2239-fc0
6992,6992,Cash on Delivery,Pending,6bea5719-ce7
6993,6993,Credit Card,Paid,e4bb9e97-aac
6994,6994,UPI,Paid,f8e60012-ff2
6995,6995,Cash on Delivery,Paid,8c934c40-997
6996,6996,Credit Card,Paid,1b15a404-10f
6997,6997,Credit Card,Paid,e314bd7b-343
6998,6998,Cash on Delivery,Pending,61de8518-a49
6999,6999,Cash on Delivery,Paid,48be617a-9ff
7000,7000,Cash on Delivery,Paid,a821f932-79b
7001,7001,Net Banking,Pending,b939db6e-1ef
7002,7002,UPI,Pending,6a524c6c-56f
7003,7003,UPI,Paid,c74e8f1f-663
7004,7004,Cash on Delivery,Paid,009eda49-0ce
7005,7005,Net Banking,Paid,ddc6decf-60c
7006,7006,Net Banking,Pending,6f8dfc05-822
7007,7007,Cash on Delivery,Pending,8477fd9f-91e
7008,7008,Debit Card,Paid,a6396c56-aeb
7009,7009,Cash on Delivery,Pending,931dbc5b-966
7010,7010,Net Banking,Pending,68ae93f7-fc8
7011,7011,Net Banking,Pending,36ae1aa8-da9
7012,7012,UPI,Pending,3f1f71c5-a07
7013,7013,Cash on Delivery,Paid,79c0c599-96b
7014,7014,Cash on Delivery,Pending,ff5ce1f4-fec
7015,7015,Credit Card,Paid,d3b9b233-7ac
7016,7016,UPI,Paid,983cf016-355
7017,7017,Cash on Delivery,Paid,eb70cb95-ba2
7018,7018,Credit Card,Paid,83430f6d-035
7019,7019,Credit Card,Pending,1bdcd005-f1e
7020,7020,Debit Card,Paid,e7f46203-884
7021,7021,Credit Card,Pending,29710062-bc2
7022,7022,Cash on Delivery,Paid,a1aaf71f-b88
7023,7023,Cash on Delivery,Pending,0dc5ae72-0f5
7024,7024,Debit Card,Paid,0963627b-054
7025,7025,Debit Card,Paid,544f0b88-2dd
7026,7026,Net Banking,Paid,4eece127-192
7027,7027,Net Banking,Paid,23e9fd6e-b33
7028,7028,Debit Card,Pending,56c4dd3b-e7b
7029,7029,Credit Card,Pending,a610294a-dfc
7030,7030,UPI,Pending,368f0681-c3b
7031,7031,Net Banking,Paid,03e7c70e-293
7032,7032,Net Banking,Paid,9001a875-cf7
7033,7033,UPI,Paid,482b1591-2f9
7034,7034,Credit Card,Paid,1ef06b59-feb
7035,7035,Cash on Delivery,Paid,0552c4e8-e13
7036,7036,Debit Card,Paid,a0b5ddbe-315
7037,7037,Debit Card,Paid,bcc2add4-422
7038,7038,Net Banking,Paid,5380bbbe-dbc
7039,7039,Credit Card,Paid,98e06108-176
7040,7040,Credit Card,Paid,2003ad30-a0e
7041,7041,Cash on Delivery,Paid,8e2f81e3-d39
7042,7042,Debit Card,Paid,e904bbd3-bdd
7043,7043,Credit Card,Paid,6d4f0473-ebb
7044,7044,Cash on Delivery,Paid,e3c28141-a5e
7045,7045,Net Banking,Paid,697d470f-e08
7046,7046,UPI,Pending,212dfec2-b50
7047,7047,UPI,Paid,9f6f6de2-231
7048,7048,UPI,Paid,d71d1853-5b1
7049,7049,UPI,Paid,4e617dbd-c2e
7050,7050,Credit Card,Paid,f446d7b4-a1c
7051,7051,Net Banking,Paid,9cea2fc3-9fb
7052,7052,Debit Card,Paid,d9c02710-f36
7053,7053,Cash on Delivery,Pending,3a5bf0ec-3b1
7054,7054,UPI,Paid,42675244-647
7055,7055,Net Banking,Pending,11b76de8-d6f
7056,7056,Cash on Delivery,Paid,55365a2e-c19
7057,7057,Net Banking,Pending,6895f74a-25c
7058,7058,UPI,Paid,cb2fb69e-ebc
7059,7059,Debit Card,Pending,edd078f1-19d
7060,7060,Credit Card,Paid,ba17ab4d-203
7061,7061,Credit Card,Paid,74786719-2f6
7062,7062,UPI,Paid,7152466e-858
7063,7063,UPI,Paid,e9992216-029
7064,7064,Credit Card,Paid,9baa1014-be4
7065,7065,Debit Card,Pending,ea42ca07-cfd
7066,7066,Debit Card,Paid,1b2acb11-40d
7067,7067,Net Banking,Pending,ae0675cf-592
7068,7068,UPI,Paid,2c1238f5-faf
7069,7069,Cash on Delivery,Paid,3a514ff7-f59
7070,7070,Cash on Delivery,Paid,e77ece24-697
7071,7071,UPI,Paid,b0298c52-509
7072,7072,Debit Card,Pending,2353da6c-8c0
7073,7073,Debit Card,Pending,523effbc-596
7074,7074,UPI,Paid,d7f3babc-076
7075,7075,UPI,Paid,25a0439c-e66
7076,7076,Debit Card,Paid,d80e7e39-282
7077,7077,Credit Card,Pending,3d0c9bc3-1cb
7078,7078,Debit Card,Paid,9588cce2-6d7
7079,7079,Cash on Delivery,Paid,845ab9c5-f94
7080,7080,Debit Card,Paid,51dc70ba-009
7081,7081,Cash on Delivery,Paid,07da0910-661
7082,7082,Net Banking,Paid,2f17a474-396
7083,7083,UPI,Paid,88d456b7-361
7084,7084,UPI,Paid,f1a30284-4bc
7085,7085,UPI,Pending,9f2e930b-943
7086,7086,UPI,Paid,3cdf0a24-ccb
7087,7087,Net Banking,Pending,4bf14b4c-edd
7088,7088,Net Banking,Paid,c00a2e17-c72
7089,7089,Cash on Delivery,Paid,b658ae53-91f
7090,7090,Net Banking,Paid,13dac2c4-642
7091,7091,Net Banking,Paid,043d7f0b-25e
7092,7092,Debit Card,Paid,d46d7499-7fb
7093,7093,UPI,Pending,1f60bae2-c15
7094,7094,Net Banking,Paid,89ec2c27-69f
7095,7095,Cash on Delivery,Paid,b9be29ac-6a6
7096,7096,Cash on Delivery,Paid,aa3085e6-2b3
7097,7097,Net Banking,Paid,06c548f1-f66
7098,7098,Credit Card,Paid,21b1048a-9f6
7099,7099,UPI,Paid,31d36e5a-758
7100,7100,Net Banking,Pending,97a6e943-5b1
7101,7101,Debit Card,Paid,4835b199-5a2
7102,7102,Net Banking,Paid,528f2955-6f1
7103,7103,UPI,Paid,e381dc9d-89f
7104,7104,Debit Card,Paid,82cef4dc-903
7105,7105,Credit Card,Paid,bf64f245-ed8
7106,7106,Credit Card,Paid,51a720fc-2a5
7107,7107,Cash on Delivery,Pending,d65bd312-40f
7108,7108,UPI,Paid,43a26c35-d63
7109,7109,Net Banking,Paid,85e4512b-cfe
7110,7110,Net Banking,Pending,837ee8a3-bff
7111,7111,UPI,Paid,c1022eee-cc9
7112,7112,UPI,Paid,83078ee0-6b0
7113,7113,Cash on Delivery,Paid,67826eba-63c
7114,7114,Credit Card,Pending,2d0cf93b-1a4
7115,7115,Cash on Delivery,Paid,9e1724fa-a98
7116,7116,Net Banking,Paid,1d44271d-2ab
7117,7117,Cash on Delivery,Paid,10fd3f70-c4f
7118,7118,Credit Card,Pending,84f6f23c-98a
7119,7119,UPI,Paid,a9e80b69-c76
7120,7120,Cash on Delivery,Paid,f55dd7c2-bb9
7121,7121,Debit Card,Paid,37d7b5a9-dac
7122,7122,Credit Card,Paid,f247aeb7-2bd
7123,7123,UPI,Paid,dca0981e-2e7
7124,7124,Credit Card,Paid,0ba57f30-541
7125,7125,Net Banking,Paid,bb9a45dd-dd8
7126,7126,Net Banking,Paid,b8a4bfad-33f
7127,7127,Cash on Delivery,Paid,ccaf8bf7-86c
7128,7128,Debit Card,Paid,05067dd5-a03
7129,7129,Net Banking,Paid,9cf02718-054
7130,7130,Cash on Delivery,Pending,814ea8c4-4cf
7131,7131,Net Banking,Paid,3e898b0c-a91
7132,7132,Credit Card,Paid,4d2bdf06-731
7133,7133,Debit Card,Paid,31292bda-304
7134,7134,Debit Card,Pending,babec383-7ab
7135,7135,Cash on Delivery,Paid,98524d9f-8ab
7136,7136,Cash on Delivery,Pending,c3e79168-504
7137,7137,Credit Card,Paid,0eeda447-759
7138,7138,Credit Card,Pending,abd8b7c0-7b2
7139,7139,Debit Card,Paid,580f172b-ee6
7140,7140,Net Banking,Pending,86280019-0f9
7141,7141,Credit Card,Paid,f0de1539-340
7142,7142,Net Banking,Paid,44d3d0f3-5ed
7143,7143,Cash on Delivery,Paid,fba7676b-78a
7144,7144,Debit Card,Paid,a0a6e881-7bc
7145,7145,Debit Card,Paid,adce6310-7e5
7146,7146,Debit Card,Paid,bf0bb91e-b18
7147,7147,Net Banking,Paid,918bf10a-b4c
7148,7148,Debit Card,Paid,b8223a09-c83
7149,7149,Debit Card,Paid,2473983e-99b
7150,7150,Credit Card,Paid,11781c97-c45
7151,7151,Net Banking,Pending,f784af8a-82a
7152,7152,Debit Card,Paid,5b928a15-253
7153,7153,Net Banking,Paid,1f13e743-d57
7154,7154,UPI,Pending,265b3ad8-734
7155,7155,UPI,Pending,c57ac1bb-ccf
7156,7156,Credit Card,Paid,ff017e24-56b
7157,7157,Debit Card,Paid,d344bf2f-710
7158,7158,Debit Card,Paid,b859e905-e2b
7159,7159,UPI,Pending,61721cef-ce2
7160,7160,Net Banking,Pending,8dd0cd9b-42a
7161,7161,Cash on Delivery,Paid,dda72cab-6f7
7162,7162,Net Banking,Paid,404afa57-937
7163,7163,UPI,Paid,25f25c01-fbc
7164,7164,UPI,Pending,29cd536e-16f
7165,7165,Credit Card,Pending,a560446f-5d3
7166,7166,Cash on Delivery,Paid,c2f1d8af-882
7167,7167,Cash on Delivery,Paid,137d86c3-c76
7168,7168,Debit Card,Paid,32a2384b-f8c
7169,7169,Debit Card,Pending,c61ac9fe-83f
7170,7170,Debit Card,Paid,5dc3d959-a4d
7171,7171,Debit Card,Paid,e17e04d0-d9d
7172,7172,Net Banking,Paid,7070df91-bab
7173,7173,UPI,Paid,f3ed7c58-8bd
7174,7174,UPI,Paid,2c468fde-39f
7175,7175,UPI,Paid,53363d6b-d05
7176,7176,Net Banking,Paid,16d68c1d-1fe
7177,7177,Net Banking,Paid,f8649008-71a
7178,7178,UPI,Paid,69f89553-9ea
7179,7179,Credit Card,Pending,dbfaceed-b64
7180,7180,Cash on Delivery,Pending,ada31b44-12d
7181,7181,UPI,Paid,5053220f-666
7182,7182,Credit Card,Paid,371b780f-c2e
7183,7183,Debit Card,Paid,4c665bc0-575
7184,7184,UPI,Paid,2b97c449-cc1
7185,7185,UPI,Pending,e2df4068-b5e
7186,7186,Credit Card,Paid,c7ec0a7f-19e
7187,7187,UPI,Pending,a794d464-43f
7188,7188,UPI,Pending,dbce37f6-3bb
7189,7189,Cash on Delivery,Paid,ffb8c84a-58d
7190,7190,UPI,Paid,8c6545b1-e96
7191,7191,Cash on Delivery,Paid,64338b11-099
7192,7192,Cash on Delivery,Paid,8cacd0b1-615
7193,7193,Credit Card,Paid,065086a7-d31
7194,7194,Debit Card,Paid,06b4d05b-3bd
7195,7195,Cash on Delivery,Paid,7356ae61-fd2
7196,7196,Net Banking,Paid,243d17d8-24a
7197,7197,Cash on Delivery,Pending,ab6e8098-819
7198,7198,Cash on Delivery,Paid,ea160b3c-099
7199,7199,Credit Card,Paid,201cb372-40f
7200,7200,Cash on Delivery,Pending,e0cd88a7-e1c
7201,7201,Credit Card,Paid,b94fcf9d-7e0
7202,7202,Net Banking,Paid,b7ce487e-714
7203,7203,Cash on Delivery,Paid,f2ea8374-0da
7204,7204,Cash on Delivery,Paid,52f1588e-423
7205,7205,Net Banking,Paid,390a140b-aa8
7206,7206,Credit Card,Paid,06e89d62-44c
7207,7207,Cash on Delivery,Paid,e1f8bd2c-d5a
7208,7208,Cash on Delivery,Paid,87a1d43a-19f
7209,7209,UPI,Pending,db6789ab-864
7210,7210,Cash on Delivery,Paid,d3aa22ba-1a0
7211,7211,Credit Card,Paid,0b079b52-fca
7212,7212,UPI,Pending,734da0a0-d52
7213,7213,Cash on Delivery,Paid,20d83bc5-f82
7214,7214,Net Banking,Paid,eb2f0c0b-45f
7215,7215,Cash on Delivery,Paid,fa0ebea7-c01
7216,7216,Debit Card,Pending,6b6f2a85-3a7
7217,7217,Cash on Delivery,Pending,76d0cdb6-c03
7218,7218,Debit Card,Pending,18c4a92a-67d
7219,7219,UPI,Paid,b2714996-c31
7220,7220,UPI,Paid,c878808a-c74
7221,7221,Net Banking,Paid,44f31e3c-7ea
7222,7222,Credit Card,Paid,8114a2cd-bab
7223,7223,Net Banking,Paid,ef25dfb4-30b
7224,7224,UPI,Paid,60a389ec-f7d
7225,7225,UPI,Pending,81779258-c5c
7226,7226,Credit Card,Paid,fb0d0566-bfe
7227,7227,Debit Card,Paid,2e3311a1-40f
7228,7228,UPI,Pending,2e8f8cd3-e35
7229,7229,Cash on Delivery,Paid,5838fc71-238
7230,7230,Credit Card,Paid,bc15d522-25b
7231,7231,UPI,Pending,338cb290-f3b
7232,7232,Debit Card,Paid,18199719-167
7233,7233,Debit Card,Paid,d7aba29f-63d
7234,7234,Debit Card,Pending,e2868b28-9da
7235,7235,UPI,Pending,47e3584c-a41
7236,7236,Cash on Delivery,Paid,c0a73a95-5bb
7237,7237,Cash on Delivery,Paid,86baf6ca-9d2
7238,7238,Debit Card,Paid,0eef5206-45c
7239,7239,Debit Card,Pending,204f9b87-e81
7240,7240,Net Banking,Paid,02327dc5-e40
7241,7241,Debit Card,Paid,9b1830d6-0b0
7242,7242,UPI,Paid,38a75a78-8d6
7243,7243,UPI,Pending,1619d38d-afa
7244,7244,UPI,Paid,9185a4d2-040
7245,7245,UPI,Paid,7e1cdc4b-107
7246,7246,Net Banking,Paid,ee18b116-8a3
7247,7247,Debit Card,Paid,da11bd9c-68f
7248,7248,Cash on Delivery,Pending,c726ba26-796
7249,7249,UPI,Pending,e346fd86-fd7
7250,7250,Net Banking,Paid,54ff40f2-1ba
7251,7251,Credit Card,Paid,63ca5352-218
7252,7252,UPI,Paid,1e4f94c7-fab
7253,7253,Net Banking,Paid,02425e63-8f4
7254,7254,Net Banking,Paid,536330b0-a4c
7255,7255,Cash on Delivery,Paid,3d361399-47b
7256,7256,UPI,Paid,0fe2f6a5-a80
7257,7257,UPI,Paid,6f9b8a8b-c55
7258,7258,Credit Card,Paid,082c0ca7-a4f
7259,7259,UPI,Paid,0da7d908-e9b
7260,7260,Debit Card,Pending,e9a81f01-bd6
7261,7261,UPI,Paid,0e96280c-06d
7262,7262,Net Banking,Paid,0c30bae7-8c7
7263,7263,Credit Card,Paid,118fefd2-374
7264,7264,Credit Card,Paid,b6cedc81-3a0
7265,7265,Net Banking,Paid,a8b5c6ac-7a9
7266,7266,Net Banking,Paid,628825f5-116
7267,7267,Net Banking,Paid,4e05d0f3-27d
7268,7268,Debit Card,Paid,c40afee8-843
7269,7269,Net Banking,Paid,83f9280b-f55
7270,7270,Cash on Delivery,Pending,2be23573-666
7271,7271,Credit Card,Paid,4df58461-f26
7272,7272,Debit Card,Paid,a27a365d-de3
7273,7273,Debit Card,Pending,c4b447a0-2cd
7274,7274,UPI,Pending,25a5fb68-d30
7275,7275,Cash on Delivery,Paid,fede95ff-706
7276,7276,Debit Card,Paid,e0d4095a-10c
7277,7277,UPI,Paid,74edcacf-463
7278,7278,Credit Card,Paid,dc3e1514-52a
7279,7279,UPI,Paid,81f80516-3cb
7280,7280,Credit Card,Paid,9b10dde6-755
7281,7281,Debit Card,Pending,0d2254c3-43a
7282,7282,UPI,Paid,66fb6b35-94a
7283,7283,Debit Card,Paid,1a573d3e-cac
7284,7284,Credit Card,Paid,468280b2-a01
7285,7285,Net Banking,Paid,bf5044a2-0c6
7286,7286,Net Banking,Pending,3ac25e40-1c5
7287,7287,Cash on Delivery,Pending,5cbae6c7-889
7288,7288,Debit Card,Pending,6108d9bc-313
7289,7289,Net Banking,Paid,8cd47790-022
7290,7290,Cash on Delivery,Paid,436b51b2-49d
7291,7291,UPI,Paid,fb893f77-525
7292,7292,Debit Card,Pending,f1d7de83-b70
7293,7293,Net Banking,Pending,0d289aa5-25c
7294,7294,Cash on Delivery,Paid,4673974a-223
7295,7295,Debit Card,Paid,2cac951d-c66
7296,7296,Net Banking,Paid,877f1dfd-db3
7297,7297,Debit Card,Paid,bb98eeb1-419
7298,7298,Debit Card,Pending,b503719f-3b3
7299,7299,Credit Card,Pending,277d512d-239
7300,7300,Net Banking,Paid,00e0858e-7e5
7301,7301,Credit Card,Paid,61376db5-b53
7302,7302,Debit Card,Pending,70ad8390-809
7303,7303,Net Banking,Paid,05a30cc4-dd6
7304,7304,UPI,Paid,36d3adb8-7e0
7305,7305,Debit Card,Pending,e8484880-df6
7306,7306,Cash on Delivery,Paid,dcdbfe62-e7d
7307,7307,Net Banking,Pending,8db44be1-5dd
7308,7308,Credit Card,Paid,5229cb83-2f1
7309,7309,Cash on Delivery,Paid,6f274d24-9d1
7310,7310,Credit Card,Paid,74024cef-1e3
7311,7311,Debit Card,Paid,e1f263e3-99d
7312,7312,Cash on Delivery,Paid,c8dfd796-d60
7313,7313,UPI,Paid,c1835b90-b18
7314,7314,Debit Card,Paid,53d1c26d-d3d
7315,7315,Net Banking,Paid,82941ee2-c2e
7316,7316,Cash on Delivery,Paid,a5bd72da-591
7317,7317,UPI,Pending,b906f1f7-398
7318,7318,Cash on Delivery,Paid,f4fa1db0-d78
7319,7319,Debit Card,Pending,4d137513-f14
7320,7320,UPI,Paid,5a8ef699-1cf
7321,7321,UPI,Pending,a04b7f31-37a
7322,7322,Cash on Delivery,Pending,46d8b5c7-bc3
7323,7323,Debit Card,Paid,573ee00c-818
7324,7324,Cash on Delivery,Paid,560e3c94-c7b
7325,7325,Net Banking,Pending,17506008-492
7326,7326,Credit Card,Paid,c556ff6b-152
7327,7327,Net Banking,Pending,299513e0-92b
7328,7328,Credit Card,Pending,1e73f09c-3a4
7329,7329,Net Banking,Paid,cf76140d-b46
7330,7330,UPI,Pending,5bbd357b-e0c
7331,7331,Cash on Delivery,Paid,1a12c571-f2c
7332,7332,Net Banking,Paid,b91b043b-6cb
7333,7333,Credit Card,Paid,0a5ad92e-fc4
7334,7334,Cash on Delivery,Pending,7e2d9230-8eb
7335,7335,Cash on Delivery,Pending,283a7f96-00b
7336,7336,Debit Card,Paid,c0e1fc71-9aa
7337,7337,Credit Card,Paid,57c8424c-eee
7338,7338,Net Banking,Paid,67f4b5ce-f31
7339,7339,Credit Card,Paid,8f1c3b1e-df7
7340,7340,Net Banking,Pending,ed9b923c-081
7341,7341,UPI,Paid,10cf01bc-a41
7342,7342,Cash on Delivery,Pending,36d833f9-0e0
7343,7343,Debit Card,Paid,01d829ca-b98
7344,7344,Debit Card,Pending,dd5db42e-c2c
7345,7345,Credit Card,Paid,f8044ff4-0e4
7346,7346,Credit Card,Pending,e6eed629-14c
7347,7347,Cash on Delivery,Paid,96077ef1-8a5
7348,7348,Credit Card,Paid,44f4d8b4-6d0
7349,7349,Cash on Delivery,Pending,05c848be-c28
7350,7350,Credit Card,Paid,90d79c89-dba
7351,7351,Credit Card,Pending,9a31d69d-f04
7352,7352,Cash on Delivery,Pending,0b3e8724-9e4
7353,7353,Cash on Delivery,Paid,d5ee7297-3aa
7354,7354,Debit Card,Paid,5f4fb4ae-b03
7355,7355,Debit Card,Paid,1e8cd97f-453
7356,7356,Debit Card,Paid,54a03827-d80
7357,7357,Net Banking,Paid,775d551e-6a8
7358,7358,Debit Card,Pending,01c2cfd8-faf
7359,7359,Cash on Delivery,Paid,6b68444c-d39
7360,7360,Net Banking,Pending,da5fe10a-6d8
7361,7361,Credit Card,Paid,68d4b495-e2c
7362,7362,Cash on Delivery,Pending,96f7671a-1fb
7363,7363,Net Banking,Paid,fc532572-eed
7364,7364,UPI,Paid,2f52fce6-14b
7365,7365,Cash on Delivery,Paid,24fd2a94-8d7
7366,7366,UPI,Paid,1f789b95-887
7367,7367,Net Banking,Pending,dc75ad9d-bfd
7368,7368,Credit Card,Paid,f5311ef1-72b
7369,7369,Credit Card,Paid,b5aedc04-064
7370,7370,Credit Card,Pending,d90ed2f8-9b3
7371,7371,Credit Card,Paid,3277347c-ef7
7372,7372,Debit Card,Paid,e48f3bd7-df7
7373,7373,Credit Card,Paid,1e2e4de5-a63
7374,7374,UPI,Paid,5acaa675-b08
7375,7375,Credit Card,Paid,d885ef60-7a0
7376,7376,Credit Card,Paid,9a3aad16-e73
7377,7377,Debit Card,Paid,44f6655c-0d7
7378,7378,UPI,Paid,2fb6aefb-4a4
7379,7379,Credit Card,Paid,25679ffe-1ff
7380,7380,Debit Card,Paid,fee5dbbd-e76
7381,7381,Net Banking,Paid,6ef3093a-490
7382,7382,Net Banking,Pending,e3af4f07-ea6
7383,7383,Net Banking,Paid,f5185ee7-16d
7384,7384,Debit Card,Pending,663d706f-d57
7385,7385,Debit Card,Paid,4eae2338-a40
7386,7386,Debit Card,Paid,943c71bc-491
7387,7387,Net Banking,Paid,02658a92-460
7388,7388,UPI,Paid,3cf89b5f-0bf
7389,7389,Cash on Delivery,Paid,7171ebbf-00e
7390,7390,Debit Card,Paid,948b3746-059
7391,7391,Cash on Delivery,Paid,388a5d60-12e
7392,7392,Debit Card,Pending,4e3575d0-59d
7393,7393,UPI,Paid,1f8ceeb4-fd0
7394,7394,Cash on Delivery,Pending,ede11cec-5e9
7395,7395,Credit Card,Paid,64bb73e0-504
7396,7396,Net Banking,Paid,82a89f97-7c8
7397,7397,Cash on Delivery,Paid,ca74db3f-e61
7398,7398,UPI,Paid,fd07b159-ab8
7399,7399,Net Banking,Paid,79a1380b-d62
7400,7400,UPI,Pending,8a13d84a-585
7401,7401,Net Banking,Paid,6f738e51-72c
7402,7402,Cash on Delivery,Paid,029622cb-1a1
7403,7403,Cash on Delivery,Paid,2e20b594-d35
7404,7404,Credit Card,Paid,b5177b74-f0c
7405,7405,Net Banking,Paid,bf8c7a29-5eb
7406,7406,Credit Card,Pending,d42930ea-699
7407,7407,Net Banking,Pending,10559c93-2a0
7408,7408,Credit Card,Pending,abb7991c-d42
7409,7409,Cash on Delivery,Paid,f5faec89-d1e
7410,7410,Credit Card,Paid,2f778c77-d14
7411,7411,Cash on Delivery,Paid,293290d1-996
7412,7412,Debit Card,Paid,854edbe1-3cd
7413,7413,Credit Card,Paid,b97cfe11-724
7414,7414,Net Banking,Pending,41a5f1b3-227
7415,7415,Debit Card,Paid,4c7800f0-9fb
7416,7416,UPI,Paid,b7fc4bcc-047
7417,7417,Debit Card,Paid,bf65ddac-1c2
7418,7418,Net Banking,Paid,deb4229b-e01
7419,7419,UPI,Paid,e977a89d-8e3
7420,7420,Cash on Delivery,Paid,edb7489b-705
7421,7421,UPI,Paid,ed4751b2-0d8
7422,7422,UPI,Pending,5864d569-f6e
7423,7423,Debit Card,Paid,1b95e776-c50
7424,7424,Credit Card,Paid,ceace883-92b
7425,7425,UPI,Paid,9260ada7-bbe
7426,7426,Credit Card,Pending,74079c4f-4ab
7427,7427,Credit Card,Pending,1e8bfb40-714
7428,7428,Cash on Delivery,Paid,251feba7-aea
7429,7429,UPI,Pending,a16b8ac9-8ce
7430,7430,Net Banking,Pending,58d7409b-ad4
7431,7431,Cash on Delivery,Paid,17035c12-360
7432,7432,Debit Card,Paid,71843fc9-5cb
7433,7433,Net Banking,Paid,91c0add9-9d4
7434,7434,Debit Card,Paid,67c4d19d-18a
7435,7435,Cash on Delivery,Pending,2a11bed9-64d
7436,7436,Net Banking,Pending,479feb22-2b0
7437,7437,Cash on Delivery,Pending,975be012-9b8
7438,7438,Cash on Delivery,Paid,302b5142-bae
7439,7439,Net Banking,Paid,95309bf8-c36
7440,7440,UPI,Paid,bf17cb62-f2b
7441,7441,Credit Card,Paid,0593cab3-5cc
7442,7442,Credit Card,Paid,bc79d9a1-496
7443,7443,Cash on Delivery,Paid,36697af3-5df
7444,7444,Credit Card,Pending,31af73e9-273
7445,7445,Net Banking,Paid,c3f59927-953
7446,7446,Credit Card,Paid,93dfe04f-83c
7447,7447,Debit Card,Pending,de94e6c5-9d6
7448,7448,UPI,Pending,78f45706-11a
7449,7449,Debit Card,Paid,5b342b0e-4c7
7450,7450,Cash on Delivery,Paid,4aa38656-766
7451,7451,UPI,Paid,50fe3bff-454
7452,7452,Net Banking,Paid,65d70755-b9c
7453,7453,Net Banking,Paid,fe0a66b9-399
7454,7454,UPI,Paid,731654ea-e29
7455,7455,UPI,Paid,4209b213-cc4
7456,7456,Debit Card,Paid,c58daf4c-1d8
7457,7457,UPI,Paid,531a2f5e-26b
7458,7458,Net Banking,Paid,16d765db-18f
7459,7459,Debit Card,Paid,72de3563-f6f
7460,7460,Net Banking,Paid,2ff91d18-167
7461,7461,Debit Card,Paid,ca300107-9b5
7462,7462,Credit Card,Pending,b0f23b8a-f85
7463,7463,Credit Card,Pending,767fc22e-5fd
7464,7464,Debit Card,Pending,93a18b7e-496
7465,7465,Credit Card,Paid,7bae292d-d49
7466,7466,Net Banking,Paid,2dbd4ee9-a60
7467,7467,UPI,Paid,51364773-2b7
7468,7468,UPI,Paid,2de258ce-8a5
7469,7469,Net Banking,Paid,26bf0cf2-442
7470,7470,UPI,Paid,56cb7b37-3b1
7471,7471,Debit Card,Paid,5d1cdb88-82b
7472,7472,Cash on Delivery,Paid,5218d6cb-400
